w,h,aspect_ratio,circularity,extent,solidity,perimeter,area,vertices_fine,vertices_mid,vertices_coarse,box_fill,circle_fill,area_ratio,eccentricity,hu1,hu2,hu3,hu4,label
95.0,33.0,0.34736841917037964,0.4387861490249634,0.5237639546394348,0.9765090942382812,216.85281372070312,1642.0,3.0,3.0,3.0,0.5237639546394348,0.23649893701076508,0.1002197265625,0.7210921049118042,0.5428961515426636,1.341237187385559,2.1526076793670654,3.226832389831543,Triangle
65.0,49.0,0.7538461685180664,0.5843620896339417,0.5142857432365417,0.9770354628562927,187.68124389648438,1638.0,3.0,3.0,3.0,0.5142857432365417,0.43021759390830994,0.0999755859375,0.7358011603355408,0.7092549800872803,2.859081268310547,2.3414196968078613,4.3684611320495605,Triangle
65.0,35.0,0.5384615659713745,0.5643494129180908,0.5219780206680298,0.97776859998703,162.61016845703125,1187.5,3.0,3.0,3.0,0.5219780206680298,0.366595059633255,0.072479248046875,0.44554898142814636,0.6595498919487,1.9414374828338623,2.282315254211426,3.558089256286621,Triangle
62.0,79.0,0.7848101258277893,0.5336148738861084,0.5137811303138733,0.9742547273635864,243.4385986328125,2516.5,3.0,3.0,3.0,0.5137811303138733,0.39272540807724,0.153594970703125,0.9143798351287842,0.684336245059967,2.2255961894989014,2.2946860790252686,3.5881407260894775,Triangle
60.0,41.0,0.6833333373069763,0.533352255821228,0.5152438879013062,0.9701492786407471,172.81118774414062,1267.5,3.0,3.0,3.0,0.5152438879013062,0.35185861587524414,0.077362060546875,0.8153594732284546,0.6442326307296753,1.83100426197052,2.2350125312805176,3.193871259689331,Triangle
62.0,46.0,0.7419354915618896,0.559377133846283,0.5177068710327148,0.9736234545707703,182.12489318847656,1476.5,3.0,3.0,3.0,0.5177068710327148,0.3769824504852295,0.090118408203125,0.8064512014389038,0.6691771745681763,2.037557363510132,2.280045509338379,3.4719533920288086,Triangle
55.0,34.0,0.6181818246841431,0.5659996867179871,0.5208556056022644,0.9764410853385925,147.05381774902344,974.0,3.0,3.0,3.0,0.5208556056022644,0.39378395676612854,0.0594482421875,0.6568831205368042,0.6740638613700867,2.0755012035369873,2.29120135307312,3.448094129562378,Triangle
58.0,35.0,0.6034482717514038,0.5613699555397034,0.5290640592575073,0.9728260636329651,155.05381774902344,1074.0,4.0,3.0,3.0,0.5290640592575073,0.38908830285072327,0.0655517578125,0.6743987202644348,0.6700115203857422,2.0299253463745117,2.284636974334717,3.371947765350342,Triangle
72.0,65.0,0.9027777910232544,0.5735144019126892,0.5139957070350647,0.9778455495834351,229.5807342529297,2405.5,3.0,3.0,3.0,0.5139957070350647,0.42587825655937195,0.146820068359375,0.831241250038147,0.7108963131904602,2.976928234100342,2.3424718379974365,4.548121929168701,Triangle
60.0,86.0,0.6976743936538696,0.5110767483711243,0.5109496116638184,0.9718024134635925,254.61016845703125,2636.5,3.0,3.0,3.0,0.5109496116638184,0.3439699411392212,0.160919189453125,0.9398522973060608,0.6437175273895264,1.8322641849517822,2.227146625518799,3.1915342807769775,Triangle
90.0,66.0,0.7333333492279053,0.5767940878868103,0.5105218887329102,0.9820271730422974,257.0365905761719,3032.5,3.0,3.0,3.0,0.5105218887329102,0.41815266013145447,0.185089111328125,0.7185742855072021,0.7050901055335999,2.698486566543579,2.3302810192108154,4.169369697570801,Triangle
96.0,67.0,0.6979166865348816,0.5618148446083069,0.5172574520111084,0.98228520154953,272.7939453125,3327.0,3.0,3.0,3.0,0.5172574520111084,0.38871675729751587,0.20306396484375,0.7517567873001099,0.6804666519165039,2.17004656791687,2.288597822189331,3.517397880554199,Triangle
89.0,59.0,0.6629213690757751,0.5565721988677979,0.5190439820289612,0.981278121471405,248.06600952148438,2725.5,3.0,3.0,3.0,0.5190439820289612,0.3857100009918213,0.166351318359375,0.7142738103866577,0.675544261932373,2.107555389404297,2.2803196907043457,3.433605909347534,Triangle
70.0,83.0,0.8433734774589539,0.5426897406578064,0.5131669640541077,0.9777012467384338,262.7523193359375,2981.5,3.0,3.0,3.0,0.5131669640541077,0.4073602557182312,0.181976318359375,0.8983747363090515,0.695972740650177,2.4323816299438477,2.3144490718841553,3.8169076442718506,Triangle
84.0,83.0,0.988095223903656,0.5609084963798523,0.5111159086227417,0.9801952838897705,282.5513000488281,3563.5,3.0,3.0,3.0,0.5111159086227417,0.4168008267879486,0.217498779296875,0.8579927682876587,0.707465410232544,2.8001062870025635,2.3350400924682617,4.382157325744629,Triangle
82.0,63.0,0.7682926654815674,0.584054708480835,0.5195509195327759,0.9904059171676636,240.30865478515625,2684.0,3.0,3.0,3.0,0.5195509195327759,0.40339329838752747,0.163818359375,0.9650947451591492,0.692062258720398,2.3419790267944336,2.312903642654419,3.7573962211608887,Triangle
92.0,59.0,0.6413043737411499,0.5815492868423462,0.5153831839561462,0.9826132655143738,245.86500549316406,2797.5,3.0,3.0,3.0,0.5153831839561462,0.4053097069263458,0.170745849609375,0.6046044826507568,0.693554699420929,2.3762621879577637,2.320237159729004,4.037196636199951,Triangle
80.0,72.0,0.8999999761581421,0.5710564255714417,0.5125868320465088,0.9808970093727112,254.89443969726562,2952.5,3.0,3.0,3.0,0.5125868320465088,0.4286132752895355,0.180206298828125,0.8263272047042847,0.7132779955863953,3.2293543815612793,2.3440494537353516,4.798923492431641,Triangle
58.0,44.0,0.7586206793785095,0.5534676909446716,0.5168495178222656,0.972355306148529,173.05381774902344,1319.0,3.0,3.0,3.0,0.5168495178222656,0.3639335632324219,0.08050537109375,0.8365177512168884,0.6625745892524719,1.973549723625183,2.2738611698150635,3.4441072940826416,Triangle
47.0,52.0,0.9038461446762085,0.5576044917106628,0.5173895359039307,0.9708253145217896,168.81118774414062,1264.5,3.0,3.0,3.0,0.5173895359039307,0.3978429138660431,0.077178955078125,0.8993088603019714,0.6878054738044739,2.2667510509490967,2.315032482147217,3.8397340774536133,Triangle
83.0,94.0,0.8829787373542786,0.5450910329818726,0.5108946561813354,0.9806864261627197,303.1370849609375,3986.0,3.0,3.0,3.0,0.5108946561813354,0.4079244136810303,0.2432861328125,0.8910566568374634,0.6996423602104187,2.5269932746887207,2.3197782039642334,3.9481515884399414,Triangle
89.0,75.0,0.8426966071128845,0.5661389231681824,0.5053183436393738,0.9806658029556274,273.62237548828125,3373.0,3.0,3.0,3.0,0.5053183436393738,0.42718973755836487,0.20587158203125,0.7799240946769714,0.7154855728149414,3.9516842365264893,2.3435373306274414,5.450113773345947,Triangle
100.0,59.0,0.5899999737739563,0.5763466954231262,0.5141525268554688,0.9839442372322083,257.1787109375,3033.5,3.0,3.0,3.0,0.5141525268554688,0.3842979669570923,0.185150146484375,0.49933764338493347,0.6813876628875732,2.1836681365966797,2.3040144443511963,3.8852756023406982,Triangle
59.0,77.0,0.7662337422370911,0.525887131690979,0.5121065378189087,0.9781374931335449,235.78173828125,2326.5,3.0,3.0,3.0,0.5121065378189087,0.38026612997055054,0.141998291015625,0.9181067943572998,0.6716828942298889,2.0690994262695312,2.276703357696533,3.4485931396484375,Triangle
85.0,84.0,0.9882352948188782,0.5610406994819641,0.5113445520401001,0.9817155003547668,285.96551513671875,3651.0,3.0,3.0,3.0,0.5113445520401001,0.4229765832424164,0.22283935546875,0.851776123046875,0.7106424570083618,2.993877649307251,2.3388640880584717,4.529868125915527,Triangle
98.0,45.0,0.4591836631298065,0.5071964263916016,0.5187074542045593,0.9813385009765625,238.06600952148438,2287.5,3.0,3.0,3.0,0.5187074542045593,0.30925077199935913,0.139617919921875,0.32534971833229065,0.6167046427726746,1.6632213592529297,2.204854965209961,3.1579701900482178,Triangle
60.0,44.0,0.7333333492279053,0.5782861113548279,0.5073863863945007,0.9745361804962158,170.61016845703125,1339.5,3.0,3.0,3.0,0.5073863863945007,0.4257636070251465,0.081756591796875,0.6963253021240234,0.709299623966217,2.896859645843506,2.3376874923706055,4.462899208068848,Triangle
78.0,54.0,0.692307710647583,0.5306528210639954,0.5148385763168335,0.9783442616462708,226.61016845703125,2168.5,3.0,3.0,3.0,0.5148385763168335,0.34727010130882263,0.132354736328125,0.8095788359642029,0.6476912498474121,1.8586043119430542,2.2373414039611816,3.2358570098876953,Triangle
95.0,39.0,0.410526305437088,0.4766470491886139,0.5198380351066589,0.9784099459648132,225.3380889892578,1926.0,3.0,3.0,3.0,0.5198380351066589,0.27740374207496643,0.1175537109375,0.48955070972442627,0.5830093622207642,1.5004324913024902,2.1486334800720215,2.941371440887451,Triangle
77.0,31.0,0.4025973975658417,0.48917409777641296,0.5236698985099792,0.9754194021224976,179.19595336914062,1250.0,3.0,3.0,3.0,0.5236698985099792,0.2753531038761139,0.0762939453125,0.5693139433860779,0.5878074169158936,1.5183696746826172,2.2044155597686768,3.3262104988098145,Triangle
53.0,54.0,0.9814814925193787,0.5664125680923462,0.517645001411438,0.9698854088783264,181.2964630126953,1481.5,3.0,3.0,3.0,0.517645001411438,0.40276065468788147,0.090423583984375,0.8756775259971619,0.6928377747535706,2.3564040660858154,2.3225347995758057,4.016598224639893,Triangle
89.0,60.0,0.6741573214530945,0.5769551396369934,0.5102996230125427,0.9816282391548157,243.6223602294922,2725.0,3.0,3.0,3.0,0.5102996230125427,0.4094403386116028,0.16632080078125,0.6495141386985779,0.6990644931793213,2.507476329803467,2.323277235031128,4.072042942047119,Triangle
109.0,88.0,0.8073394298553467,0.5745320916175842,0.5143348574638367,0.9850254654884338,328.492431640625,4933.5,3.0,3.0,3.0,0.5143348574638367,0.41293707489967346,0.301116943359375,0.7938181161880493,0.7028928995132446,2.618288993835449,2.326629638671875,4.0701680183410645,Triangle
72.0,61.0,0.8472222089767456,0.5825170874595642,0.5209471583366394,0.9777777791023254,222.16651916503906,2288.0,3.0,3.0,3.0,0.5209471583366394,0.43231940269470215,0.1396484375,0.8117013573646545,0.7109612822532654,2.9399325847625732,2.3460757732391357,4.442870616912842,Triangle
64.0,81.0,0.790123462677002,0.5339850187301636,0.5134066343307495,0.9765180945396423,250.26702880859375,2661.5,3.0,3.0,3.0,0.5134066343307495,0.3912498652935028,0.162445068359375,0.9096011519432068,0.6848233342170715,2.2318155765533447,2.2974753379821777,3.6186158657073975,Triangle
73.0,37.0,0.5068492889404297,0.5672849416732788,0.5186967849731445,0.9876630306243896,176.16651916503906,1401.0,3.0,3.0,3.0,0.5186967849731445,0.3438316881656647,0.08551025390625,0.22356925904750824,0.6474922299385071,1.8504611253738403,2.2761030197143555,3.6538524627685547,Triangle
81.0,61.0,0.7530864477157593,0.572004497051239,0.5057680606842041,0.978848397731781,234.30865478515625,2499.0,3.0,3.0,3.0,0.5057680606842041,0.4230493903160095,0.15252685546875,0.7163947224617004,0.7111323475837708,3.0511224269866943,2.3382370471954346,4.613776683807373,Triangle
90.0,78.0,0.8666666746139526,0.5712669491767883,0.5114672183990479,0.9832945466041565,281.0365905761719,3590.5,3.0,3.0,3.0,0.5114672183990479,0.42179176211357117,0.219146728515625,0.8101125955581665,0.7101174592971802,2.9551589488983154,2.3380000591278076,4.478090763092041,Triangle
109.0,40.0,0.3669724762439728,0.450839638710022,0.5169724822044373,0.9812799096107483,250.6518096923828,2254.0,3.0,3.0,3.0,0.5169724822044373,0.24596086144447327,0.1375732421875,0.6444874405860901,0.5561877489089966,1.3925158977508545,2.130220651626587,2.9878134727478027,Triangle
57.0,71.0,0.8028169274330139,0.5395363569259644,0.5151964426040649,0.9740715026855469,220.36753845214844,2085.0,3.0,3.0,3.0,0.5151964426040649,0.39440611004829407,0.12725830078125,0.9154170155525208,0.6856043338775635,2.2414937019348145,2.2990810871124268,3.62861704826355,Triangle
70.0,104.0,0.6730769276618958,0.5038105249404907,0.5114697813987732,0.9761436581611633,304.7523193359375,3723.5,3.0,3.0,3.0,0.5114697813987732,0.3568858802318573,0.227264404296875,0.9374104142189026,0.654617428779602,1.9148374795913696,2.235661745071411,3.2036244869232178,Triangle
94.0,55.0,0.585106372833252,0.5226298570632935,0.5148935914039612,0.979396641254425,252.9949493408203,2662.0,3.0,3.0,3.0,0.5148935914039612,0.357149600982666,0.1624755859375,0.6438490152359009,0.6437070369720459,1.8302654027938843,2.2174787521362305,3.0984342098236084,Triangle
83.0,47.0,0.5662650465965271,0.57921302318573,0.5167905688285828,0.9855781197547913,209.1370849609375,2016.0,3.0,3.0,3.0,0.5167905688285828,0.3763624131679535,0.123046875,0.464504212141037,0.6743487119674683,2.0923259258270264,2.29703426361084,3.7804806232452393,Triangle
72.0,43.0,0.5972222089767456,0.5865365266799927,0.5192183256149292,0.9837821125984192,185.5807342529297,1607.5,3.0,3.0,3.0,0.5192183256149292,0.39339956641197205,0.098114013671875,0.5661517977714539,0.6825447082519531,2.187044382095337,2.30889892578125,3.8137004375457764,Triangle
52.0,84.0,0.6190476417541504,0.4899240732192993,0.5111034512519836,0.9674972891807556,239.2964630126953,2232.5,3.0,3.0,3.0,0.5111034512519836,0.33629727363586426,0.136260986328125,0.9493478536605835,0.6278796195983887,1.7294589281082153,2.1867165565490723,2.9849281311035156,Triangle
83.0,52.0,0.6265060305595398,0.5352564454078674,0.5206209421157837,0.9786585569381714,229.68124389648438,2247.0,3.0,3.0,3.0,0.5206209421157837,0.3649018406867981,0.13714599609375,0.7227681279182434,0.6561616659164429,1.9196065664291382,2.2447803020477295,3.2064177989959717,Triangle
74.0,72.0,0.9729729890823364,0.5657378435134888,0.5130442976951599,0.9785215854644775,246.40916442871094,2733.5,3.0,3.0,3.0,0.5130442976951599,0.3931153118610382,0.166839599609375,0.8707984685897827,0.6898896098136902,2.3137505054473877,2.3139126300811768,3.9932644367218018,Triangle
93.0,70.0,0.7526881694793701,0.5698177814483643,0.5050691366195679,0.9834006428718567,269.2792053222656,3288.0,3.0,3.0,3.0,0.5050691366195679,0.4197427034378052,0.20068359375,0.7130165696144104,0.7101694941520691,2.985966920852661,2.33554744720459,4.501820087432861,Triangle
102.0,65.0,0.6372548937797546,0.5589390993118286,0.5092760324478149,0.9868478775024414,275.5218505859375,3376.5,3.0,3.0,3.0,0.5092760324478149,0.38707292079925537,0.206085205078125,0.6382063627243042,0.6817229390144348,2.193324565887451,2.2891416549682617,3.5719289779663086,Triangle
45.0,43.0,0.9555555582046509,0.5830332040786743,0.5209302306175232,0.9701636433601379,147.39697265625,1008.0,3.0,3.0,3.0,0.5209302306175232,0.4459548592567444,0.0615234375,0.8463778495788574,0.7162209749221802,3.404104471206665,2.3605539798736572,5.003335952758789,Triangle
44.0,45.0,0.9777777791023254,0.5762307643890381,0.5209596157073975,0.9662763476371765,149.98275756835938,1031.5,3.0,3.0,3.0,0.5209596157073975,0.43257150053977966,0.062957763671875,0.8746406435966492,0.7095122337341309,2.802263021469116,2.3516013622283936,4.373264312744141,Triangle
95.0,61.0,0.6421052813529968,0.5680447220802307,0.5153580904006958,0.9864574670791626,257.0365905761719,2986.5,3.0,3.0,3.0,0.5153580904006958,0.3939201533794403,0.182281494140625,0.6641126871109009,0.6849328875541687,2.23258376121521,2.297039031982422,3.6153438091278076,Triangle
52.0,89.0,0.584269642829895,0.4776936173439026,0.5104796886444092,0.9674447178840637,249.2964630126953,2362.5,3.0,3.0,3.0,0.5104796886444092,0.32335028052330017,0.144195556640625,0.9550647139549255,0.6133575439453125,1.648373007774353,2.1545865535736084,2.8727705478668213,Triangle
84.0,87.0,0.9655172228813171,0.5561977624893188,0.5112890005111694,0.9814814925193787,290.5513000488281,3736.5,3.0,3.0,3.0,0.5112890005111694,0.4111839830875397,0.228057861328125,0.8679951429367065,0.7035065293312073,2.6408016681671143,2.3291680812835693,4.203712463378906,Triangle
49.0,46.0,0.9387755393981934,0.5880129933357239,0.5290594696998596,0.9734693765640259,159.6396026611328,1192.5,3.0,3.0,3.0,0.5290594696998596,0.4170877933502197,0.072784423828125,0.8774011731147766,0.6995251178741455,2.4599831104278564,2.3421976566314697,4.110205173492432,Triangle
78.0,79.0,0.9873417615890503,0.5603209137916565,0.5122525095939636,0.9801273345947266,266.0660095214844,3156.5,3.0,3.0,3.0,0.5122525095939636,0.42094486951828003,0.192657470703125,0.8621747493743896,0.7086831331253052,2.85672664642334,2.337109088897705,4.386254787445068,Triangle
102.0,61.0,0.5980392098426819,0.5712578892707825,0.5092414021492004,0.9853832721710205,264.00714111328125,3168.5,3.0,3.0,3.0,0.5092414021492004,0.3827269971370697,0.193389892578125,0.5460807681083679,0.6830624341964722,2.211223602294922,2.3015215396881104,3.8324201107025146,Triangle
103.0,69.0,0.6699029207229614,0.5678880214691162,0.5162515640258789,0.9845699667930603,284.9360656738281,3669.0,3.0,3.0,3.0,0.5162515640258789,0.39547228813171387,0.22393798828125,0.7060710787773132,0.6856812238693237,2.2440426349639893,2.296717643737793,3.596573829650879,Triangle
97.0,73.0,0.7525773048400879,0.5692078471183777,0.50487220287323,0.9822778105735779,280.9360656738281,3575.0,3.0,3.0,3.0,0.50487220287323,0.4201483130455017,0.21820068359375,0.717734158039093,0.7109403610229492,3.0497665405273438,2.3367583751678467,4.603813171386719,Triangle
114.0,64.0,0.5614035129547119,0.5524024963378906,0.5084292888641357,0.9846051931381226,290.492431640625,3709.5,3.0,3.0,3.0,0.5084292888641357,0.36363938450813293,0.226409912109375,0.4159837067127228,0.6693423390388489,2.0486624240875244,2.2786011695861816,3.6031744480133057,Triangle
91.0,71.0,0.7802197933197021,0.5780485272407532,0.5175669193267822,0.9861397743225098,269.62237548828125,3344.0,3.0,3.0,3.0,0.5175669193267822,0.3960360884666443,0.2041015625,0.8109010457992554,0.6884306073188782,2.284886121749878,2.3071091175079346,3.7317163944244385,Triangle
69.0,55.0,0.7971014380455017,0.573125958442688,0.5067193508148193,0.9786259531974792,205.3380889892578,1923.0,3.0,3.0,3.0,0.5067193508148193,0.42976194620132446,0.11737060546875,0.7582654356956482,0.7140330672264099,3.3790132999420166,2.3438007831573486,4.940202236175537,Triangle
73.0,48.0,0.6575342416763306,0.5793682932853699,0.5228310227394104,0.9802033305168152,199.3380889892578,1832.0,3.0,3.0,3.0,0.5228310227394104,0.40423882007598877,0.11181640625,0.7041991353034973,0.6871969699859619,2.2501463890075684,2.3072633743286133,3.621833086013794,Triangle
81.0,35.0,0.43209877610206604,0.5072399377822876,0.5167548656463623,0.9779706001281738,190.50967407226562,1465.0,3.0,3.0,3.0,0.5167548656463623,0.2912690043449402,0.08941650390625,0.5075515508651733,0.6107743382453918,1.6302460432052612,2.2250864505767822,3.4371819496154785,Triangle
87.0,43.0,0.49425286054611206,0.5277071595191956,0.5160384774208069,0.9792036414146423,214.40916442871094,1930.5,3.0,3.0,3.0,0.5160384774208069,0.3319348692893982,0.117828369140625,0.08898469805717468,0.6385883092880249,1.7922648191452026,2.2415597438812256,3.3348188400268555,Triangle
101.0,59.0,0.5841584205627441,0.5421727895736694,0.5176203846931458,0.9832642674446106,267.3797302246094,3084.5,3.0,3.0,3.0,0.5176203846931458,0.3713109791278839,0.188262939453125,0.581019937992096,0.6651676893234253,2.0015528202056885,2.2628602981567383,3.343355655670166,Triangle
72.0,54.0,0.75,0.5883966088294983,0.5218621492385864,0.9832808375358582,208.16651916503906,2029.0,3.0,3.0,3.0,0.5218621492385864,0.4122869074344635,0.12384033203125,0.7869473695755005,0.6964533925056458,2.4197959899902344,2.3210253715515137,3.7968122959136963,Triangle
91.0,78.0,0.8571428656578064,0.5717825293540955,0.5114116668701172,0.9818772077560425,282.4507751464844,3630.0,3.0,3.0,3.0,0.5114116668701172,0.426666796207428,0.2215576171875,0.8037616610527039,0.7130914926528931,3.229421377182007,2.342221736907959,4.7304158210754395,Triangle
94.0,62.0,0.6595744490623474,0.5758325457572937,0.5100377202033997,0.9839457273483276,254.6934356689453,2972.5,3.0,3.0,3.0,0.5100377202033997,0.4009442627429962,0.181427001953125,0.6658356785774231,0.6929763555526733,2.37294864654541,2.3122286796569824,3.851229190826416,Triangle
81.0,53.0,0.654321014881134,0.5728638172149658,0.5115303993225098,0.9821109175682068,219.480224609375,2196.0,3.0,3.0,3.0,0.5115303993225098,0.39801010489463806,0.134033203125,0.6832206845283508,0.6871435642242432,2.267076253890991,2.301595449447632,3.672396183013916,Triangle
78.0,43.0,0.5512820482254028,0.5304538607597351,0.5178890824317932,0.9808018207550049,202.85281372070312,1737.0,3.0,3.0,3.0,0.5178890824317932,0.35962623357772827,0.10601806640625,0.530746579170227,0.6478798985481262,1.856947898864746,2.2359185218811035,3.1892781257629395,Triangle
53.0,77.0,0.6883116960525513,0.510989785194397,0.5121293663978577,0.9693877696990967,226.71067810058594,2090.0,3.0,3.0,3.0,0.5121293663978577,0.3382481336593628,0.1275634765625,0.9435184597969055,0.6379040479660034,1.7917468547821045,2.21982741355896,3.1551146507263184,Triangle
58.0,60.0,0.9666666388511658,0.5653061270713806,0.5159482955932617,0.9800764322280884,199.78173828125,1795.5,3.0,3.0,3.0,0.5159482955932617,0.4314611554145813,0.109588623046875,0.8636550307273865,0.7113108038902283,2.9818081855773926,2.344850778579712,4.45045804977417,Triangle
95.0,58.0,0.6105263233184814,0.5487226247787476,0.5182395577430725,0.9822841286659241,255.72286987304688,2855.5,3.0,3.0,3.0,0.5182395577430725,0.3789696991443634,0.174285888671875,0.6456666588783264,0.6706262826919556,2.0549967288970947,2.271540403366089,3.3852169513702393,Triangle
63.0,47.0,0.7460317611694336,0.5720319151878357,0.5192502737045288,0.9768106937408447,183.78173828125,1537.5,3.0,3.0,3.0,0.5192502737045288,0.3925604820251465,0.093841552734375,0.7998738288879395,0.682506799697876,2.1892166137695312,2.300065040588379,3.597537040710449,Triangle
48.0,62.0,0.774193525314331,0.5354911088943481,0.5149529576301575,0.9742529988288879,189.6396026611328,1532.5,3.0,3.0,3.0,0.5149529576301575,0.3341965973377228,0.093536376953125,0.9418940544128418,0.6449046730995178,1.8370532989501953,2.244096517562866,3.337388753890991,Triangle
94.0,96.0,0.9791666865348816,0.5555431246757507,0.5101396441459656,0.9863938093185425,322.69342041015625,4603.5,3.0,3.0,3.0,0.5101396441459656,0.4223763644695282,0.280975341796875,0.85872483253479,0.7102423906326294,2.976215362548828,2.336698293685913,4.432607650756836,Triangle
104.0,71.0,0.682692289352417,0.5742142200469971,0.5091413855552673,0.9845489263534546,286.8355712890625,3759.5,3.0,3.0,3.0,0.5091413855552673,0.40421560406684875,0.229461669921875,0.6838637590408325,0.6961889266967773,2.4435291290283203,2.3152482509613037,3.896942615509033,Triangle
68.0,46.0,0.6764705777168274,0.5840099453926086,0.5135869383811951,0.9901386499404907,185.92388916015625,1606.5,3.0,3.0,3.0,0.5135869383811951,0.4076220989227295,0.098052978515625,0.9724670648574829,0.6925446391105652,2.3519444465637207,2.3141887187957764,3.776771068572998,Triangle
75.0,84.0,0.8928571343421936,0.5453681349754333,0.5111904740333557,0.9781321287155151,272.4091491699219,3220.5,3.0,3.0,3.0,0.5111904740333557,0.38817915320396423,0.196563720703125,0.8774590492248535,0.6860589981079102,2.2552995681762695,2.3042163848876953,3.8092901706695557,Triangle
93.0,38.0,0.40860214829444885,0.4899855852127075,0.5195246338844299,0.9789389371871948,216.9949493408203,1836.0,3.0,3.0,3.0,0.5195246338844299,0.2760578393936157,0.112060546875,0.5865717530250549,0.5938434600830078,1.5486286878585815,2.2042624950408936,3.3633060455322266,Triangle
64.0,107.0,0.5981308221817017,0.48158392310142517,0.5132885575294495,0.9736841917037964,302.8528137207031,3515.0,3.0,3.0,3.0,0.5132885575294495,0.3267822861671448,0.21453857421875,0.952587366104126,0.6174929141998291,1.6706266403198242,2.1657683849334717,2.913154125213623,Triangle
62.0,63.0,0.9841269850730896,0.5654072165489197,0.514976978302002,0.9740920066833496,211.4385986328125,2011.5,3.0,3.0,3.0,0.514976978302002,0.4272688627243042,0.122772216796875,0.8626189827919006,0.7100489735603333,2.907559633255005,2.342482328414917,4.429258346557617,Triangle
104.0,50.0,0.48076921701431274,0.5243224501609802,0.5137500166893005,0.982349693775177,253.0365753173828,2671.5,3.0,3.0,3.0,0.5137500166893005,0.3204980790615082,0.163055419921875,0.28465536236763,0.6352386474609375,1.7728848457336426,2.2390177249908447,3.38397479057312,Triangle
82.0,65.0,0.792682945728302,0.5596063733100891,0.5131332278251648,0.9787081480026245,247.82337951660156,2735.0,3.0,3.0,3.0,0.5131332278251648,0.3720373511314392,0.16693115234375,0.8248328566551208,0.6725151538848877,2.0793659687042236,2.2829575538635254,3.573319673538208,Triangle
77.0,36.0,0.4675324559211731,0.5067341923713684,0.5174964070320129,0.9788467884063721,188.61016845703125,1434.5,3.0,3.0,3.0,0.5174964070320129,0.3159952461719513,0.087554931640625,0.22989696264266968,0.6181067228317261,1.6698237657546997,2.202127456665039,3.109140157699585,Triangle
59.0,50.0,0.8474576473236084,0.5733563899993896,0.507796585559845,0.974308967590332,181.19595336914062,1498.0,3.0,3.0,3.0,0.507796585559845,0.43362778425216675,0.0914306640625,0.7900649309158325,0.715678334236145,3.7640628814697266,2.3472018241882324,5.201109886169434,Triangle
96.0,40.0,0.4166666567325592,0.49176448583602905,0.5143229365348816,0.9803921580314636,224.6518096923828,1975.0,3.0,3.0,3.0,0.5143229365348816,0.2785067856311798,0.12054443359375,0.5814772844314575,0.6021401286125183,1.5890189409255981,2.21418833732605,3.4431540966033936,Triangle
89.0,55.0,0.617977499961853,0.5753701329231262,0.5105209350585938,0.9825044274330139,233.6223602294922,2499.0,3.0,3.0,3.0,0.5105209350585938,0.3924715518951416,0.15252685546875,0.5845340490341187,0.6878917813301086,2.280775308609009,2.309169292449951,3.8839972019195557,Triangle
90.0,100.0,0.8999999761581421,0.5461349487304688,0.5101666450500488,0.9825593829154968,325.03656005859375,4591.5,3.0,3.0,3.0,0.5101666450500488,0.3740829527378082,0.280242919921875,0.8984438180923462,0.6794523596763611,2.165102958679199,2.295262098312378,3.781134843826294,Triangle
87.0,72.0,0.8275862336158752,0.5701084136962891,0.5078224539756775,0.9848297238349915,264.7939453125,3181.0,3.0,3.0,3.0,0.5078224539756775,0.4253885746002197,0.19415283203125,0.780497670173645,0.7131239175796509,3.250295400619507,2.341228485107422,4.703115940093994,Triangle
83.0,80.0,0.9638554453849792,0.5640725493431091,0.5117470026016235,0.9800980687141418,275.1370849609375,3398.0,3.0,3.0,3.0,0.5117470026016235,0.3921842873096466,0.2073974609375,0.8645996451377869,0.6901945471763611,2.3221631050109863,2.3131635189056396,4.00045108795166,Triangle
87.0,84.0,0.9655172228813171,0.562912106513977,0.5112205743789673,0.9807061553001404,288.7939453125,3736.0,3.0,3.0,3.0,0.5112205743789673,0.41104093194007874,0.22802734375,0.8537445068359375,0.7044079303741455,2.674858570098877,2.330354928970337,4.290431022644043,Triangle
67.0,58.0,0.8656716346740723,0.5786574482917786,0.5151827335357666,0.9765853881835938,208.50965881347656,2002.0,3.0,3.0,3.0,0.5151827335357666,0.4336257576942444,0.1221923828125,0.8077020645141602,0.7141206860542297,3.2814316749572754,2.347885847091675,4.78546667098999,Triangle
75.0,70.0,0.9333333373069763,0.5737724304199219,0.5195237994194031,0.9786508679389954,244.40916442871094,2727.5,3.0,3.0,3.0,0.5195237994194031,0.4117353558540344,0.166473388671875,0.8562263250350952,0.7011138796806335,2.544753074645996,2.3314101696014404,4.17225456237793,Triangle
84.0,45.0,0.5357142686843872,0.5751022100448608,0.5165343880653381,0.9873577952384949,206.55130004882812,1952.5,3.0,3.0,3.0,0.5165343880653381,0.35960546135902405,0.119171142578125,0.3910457491874695,0.6645426154136658,1.9928728342056274,2.2865231037139893,3.7305567264556885,Triangle
111.0,74.0,0.6666666865348816,0.5728657245635986,0.5086438059806824,0.9849127531051636,302.7350769042969,4178.0,3.0,3.0,3.0,0.5086438059806824,0.405223548412323,0.2550048828125,0.6328389048576355,0.6989728212356567,2.511096477508545,2.322092294692993,4.114153861999512,Triangle
